tanggal,pm10,so2,co,o3,no2
10/1/2021,57,59,10,65,16
10/2/2021,70,61,10,58,17
10/3/2021,64,62,11,53,18
10/4/2021,62,60,11,64,24
10/5/2021,65,67,11,54,27
10/6/2021,65,66,9,58,23
10/7/2021,49,60,9,50,20
10/8/2021,60,64,10,54,20
10/9/2021,53,62,9,60,19
10/10/2021,60,61,9,72,12
10/11/2021,68,64,12,66,26
10/12/2021,77,76,12,49,31
10/13/2021,57,63,9,58,18
10/14/2021,73,65,12,70,28
10/15/2021,82,64,13,64,27
10/16/2021,64,63,13,63,28
10/17/2021,71,63,12,65,22
10/18/2021,50,58,9,45,13
10/19/2021,46,60,16,42,29
10/20/2021,50,73,11,50,26
10/21/2021,52,61,9,57,24
10/22/2021,73,82,14,46,38
10/23/2021,67,81,10,53,28
10/24/2021,62,60,12,62,21
10/25/2021,65,62,12,70,27
10/26/2021,63,67,13,50,32
10/27/2021,62,64,10,49,21
10/28/2021,51,67,12,49,30
10/29/2021,54,80,14,49,26
10/30/2021,64,81,13,56,32
10/31/2021,56,63,12,56,28
11/1/2021,64,77,12,48,28
11/2/2021,51,13,14,49,34
11/3/2021,52,14,12,41,27
11/4/2021,63,20,13,63,42
11/5/2021,64,26,14,46,34
11/6/2021,51,13,11,52,26
11/7/2021,39,7,10,55,17
11/8/2021,53,45,14,39,26
11/9/2021,61,45,11,47,28
11/10/2021,32,45,9,36,21
11/11/2021,37,28,11,36,21
11/12/2021,34,18,9,38,19
11/13/2021,56,45,16,52,25
11/14/2021,56,45,13,46,19
11/15/2021,56,45,9,36,17
11/16/2021,28,5,8,41,14
11/17/2021,60,21,11,45,27
11/18/2021,58,14,10,56,24
11/19/2021,32,5,7,42,12
11/20/2021,29,7,8,41,16
11/21/2021,40,7,15,45,18
11/22/2021,25,8,7,41,12
11/23/2021,25,5,7,41,9
11/24/2021,21,4,7,37,12
11/25/2021,39,7,9,40,21
11/26/2021,48,11,11,39,31
11/27/2021,34,7,8,45,15
11/28/2021,18,3,7,47,9
11/29/2021,22,4,8,42,12
11/30/2021,30,5,8,44,17
12/1/2021,53,8,12,41,30
12/2/2021,32,40,7,40,14
12/3/2021,34,41,9,48,17
12/4/2021,40,43,8,43,16
12/5/2021,46,44,14,39,24
12/6/2021,61,51,18,45,31
12/7/2021,33,42,11,43,19
12/8/2021,49,31,15,51,30
12/9/2021,31,32,8,50,20
12/10/2021,33,34,9,41,24
12/11/2021,33,33,8,51,22
12/12/2021,49,40,13,42,22
12/13/2021,31,34,9,34,23
12/14/2021,51,43,9,35,26
12/15/2021,62,44,11,50,30
12/16/2021,56,45,12,52,20
12/17/2021,58,35,15,57,32
12/18/2021,44,35,13,54,24
12/19/2021,65,40,21,78,33
12/20/2021,53,32,11,58,20
12/21/2021,55,40,15,52,33
12/22/2021,65,36,21,54,49
12/23/2021,70,46,19,42,42
12/24/2021,36,35,15,36,27
12/25/2021,53,38,19,35,30
12/26/2021,41,38,15,37,24
12/27/2021,50,35,14,40,24
12/28/2021,53,38,16,34,33
12/29/2021,28,32,12,37,29
12/30/2021,47,38,13,38,35
12/31/2021,61,33,23,37,44
